DATE & TIME,date_x,time_x,wave_direction (°),wave_height (m),sea_surface_temperature (°C),ocean_current_velocity (km/h),date_y,time_y,temperature_2m (°C),relative_humidity_2m (%),surface_pressure (hPa),cloud_cover (%),wind_speed_100m (km/h),wind_direction_100m (°),Cyclone
2024-09-05T10:00,05-09-2024,10:00,232,1.34,27.6,0.8,05-09-2024,10:00,26.6,85.0,1004.4,95.0,32.4,273,0
2024-09-05T11:00,05-09-2024,11:00,233,1.34,27.6,0.9,05-09-2024,11:00,27.2,83.0,1004.9,75.0,34.2,269,0
2024-09-05T12:00,05-09-2024,12:00,233,1.36,27.7,1.8,05-09-2024,12:00,27.2,85.0,1005.1,85.0,32.0,270,0
2024-09-05T13:00,05-09-2024,13:00,232,1.36,27.7,2.7,05-09-2024,13:00,27.6,83.0,1005.2,72.0,29.9,272,0
2024-09-05T14:00,05-09-2024,14:00,232,1.38,27.7,3.2,05-09-2024,14:00,28.2,79.0,1004.8,48.0,35.0,265,0
2024-09-05T15:00,05-09-2024,15:00,232,1.4,27.7,3.2,05-09-2024,15:00,28.0,80.0,1004.3,66.0,37.2,266,0
2024-09-05T16:00,05-09-2024,16:00,232,1.42,27.7,2.9,05-09-2024,16:00,28.1,82.0,1003.4,19.0,37.1,268,0
2024-09-05T17:00,05-09-2024,17:00,232,1.44,27.8,1.8,05-09-2024,17:00,28.0,82.0,1002.3,42.0,38.7,265,0
2024-09-05T18:00,05-09-2024,18:00,233,1.46,27.8,0.7,05-09-2024,18:00,27.9,83.0,1001.8,70.0,42.3,264,0
2024-09-05T19:00,05-09-2024,19:00,233,1.48,27.8,0.5,05-09-2024,19:00,27.8,83.0,1001.5,93.0,41.5,267,0
2024-09-05T20:00,05-09-2024,20:00,234,1.5,27.8,1.1,05-09-2024,20:00,27.5,85.0,1001.6,90.0,41.8,269,0
2024-09-05T21:00,05-09-2024,21:00,234,1.52,27.8,1.1,05-09-2024,21:00,27.5,84.0,1002.6,96.0,37.5,274,0
2024-09-05T22:00,05-09-2024,22:00,233,1.54,27.7,0.8,05-09-2024,22:00,27.0,87.0,1003.0,96.0,34.3,275,0
2024-09-05T23:00,05-09-2024,23:00,233,1.56,27.7,0.4,05-09-2024,23:00,26.8,88.0,1003.6,96.0,33.6,275,0
2024-09-06T00:00,06-09-2024,00:00,232,1.54,27.7,1.5,06-09-2024,00:00,26.8,88.0,1004.2,100.0,31.0,279,0
2024-09-06T01:00,06-09-2024,01:00,231,1.54,27.6,2.5,06-09-2024,01:00,26.8,87.0,1004.7,98.0,27.8,280,0
2024-09-06T02:00,06-09-2024,02:00,230,1.52,27.6,3.1,06-09-2024,02:00,26.8,86.0,1004.6,99.0,27.6,277,0
2024-09-06T03:00,06-09-2024,03:00,230,1.5,27.6,3.2,06-09-2024,03:00,26.8,86.0,1004.3,99.0,28.9,274,0
2024-09-06T04:00,06-09-2024,04:00,230,1.48,27.6,2.9,06-09-2024,04:00,26.7,85.0,1003.8,99.0,30.3,275,0
2024-09-06T05:00,06-09-2024,05:00,230,1.46,27.6,2.2,06-09-2024,05:00,26.7,85.0,1003.4,100.0,29.2,273,0
2024-09-06T06:00,06-09-2024,06:00,230,1.48,27.6,1.1,06-09-2024,06:00,26.7,84.0,1003.3,100.0,29.2,271,0
2024-09-06T07:00,06-09-2024,07:00,231,1.48,27.6,0.0,06-09-2024,07:00,26.8,83.0,1003.3,100.0,29.5,269,0
2024-09-06T08:00,06-09-2024,08:00,231,1.5,27.6,0.7,06-09-2024,08:00,26.8,85.0,1003.7,100.0,31.7,271,0
2024-09-06T09:00,06-09-2024,09:00,231,1.48,27.6,0.9,06-09-2024,09:00,26.7,85.0,1004.0,53.0,31.0,273,0
2024-09-06T10:00,06-09-2024,10:00,230,1.44,27.7,0.7,06-09-2024,10:00,26.9,84.0,1004.7,57.0,29.5,272,0
2024-09-06T11:00,06-09-2024,11:00,230,1.42,27.7,0.2,06-09-2024,11:00,27.0,83.0,1005.3,71.0,28.5,274,0
2024-09-06T12:00,06-09-2024,12:00,230,1.4,27.7,1.1,06-09-2024,12:00,27.4,80.0,1006.0,71.0,27.8,274,0
2024-09-06T13:00,06-09-2024,13:00,230,1.36,27.8,2.2,06-09-2024,13:00,27.8,80.0,1006.0,49.0,27.8,267,0
2024-09-06T14:00,06-09-2024,14:00,230,1.34,27.8,2.7,06-09-2024,14:00,27.8,81.0,1006.0,55.0,28.9,266,0
2024-09-06T15:00,06-09-2024,15:00,230,1.34,27.8,2.9,06-09-2024,15:00,27.6,83.0,1005.8,57.0,32.1,258,0
2024-09-06T16:00,06-09-2024,16:00,230,1.32,27.8,2.7,06-09-2024,16:00,27.7,83.0,1004.8,22.0,34.9,258,0
2024-09-06T17:00,06-09-2024,17:00,230,1.32,27.8,2.0,06-09-2024,17:00,27.8,82.0,1003.7,30.0,37.1,256,0
2024-09-06T18:00,06-09-2024,18:00,231,1.36,27.9,1.1,06-09-2024,18:00,27.6,83.0,1003.4,29.0,38.6,256,0
2024-09-06T19:00,06-09-2024,19:00,231,1.4,27.9,0.0,06-09-2024,19:00,27.5,83.0,1003.2,15.0,39.1,260,0
2024-09-06T20:00,06-09-2024,20:00,232,1.44,27.9,0.7,06-09-2024,20:00,27.7,82.0,1003.4,21.0,37.9,266,0
2024-09-06T21:00,06-09-2024,21:00,231,1.42,27.9,1.1,06-09-2024,21:00,27.1,86.0,1004.1,47.0,32.5,266,0
2024-09-06T22:00,06-09-2024,22:00,231,1.42,27.9,0.9,06-09-2024,22:00,27.2,85.0,1004.8,65.0,31.0,267,0
2024-09-06T23:00,06-09-2024,23:00,230,1.4,27.9,0.4,06-09-2024,23:00,27.2,85.0,1005.5,94.0,29.5,270,0
2024-09-07T00:00,07-09-2024,00:00,229,1.38,27.8,0.7,07-09-2024,00:00,26.8,88.0,1006.4,95.0,24.9,272,0
2024-09-07T01:00,07-09-2024,01:00,229,1.36,27.8,1.8,07-09-2024,01:00,26.9,88.0,1006.8,60.0,24.1,267,0
2024-09-07T02:00,07-09-2024,02:00,228,1.34,27.8,2.5,07-09-2024,02:00,26.9,87.0,1006.9,65.0,23.4,267,0
2024-09-07T03:00,07-09-2024,03:00,228,1.34,27.8,2.9,07-09-2024,03:00,26.7,88.0,1006.4,19.0,22.0,268,0
2024-09-07T04:00,07-09-2024,04:00,227,1.36,27.8,2.7,07-09-2024,04:00,26.6,89.0,1005.7,18.0,22.0,269,0
2024-09-07T05:00,07-09-2024,05:00,227,1.36,27.8,2.2,07-09-2024,05:00,26.4,90.0,1004.9,30.0,23.4,268,0
2024-09-07T06:00,07-09-2024,06:00,227,1.36,27.8,1.5,07-09-2024,06:00,26.4,89.0,1004.7,40.0,23.4,268,0
2024-09-07T07:00,07-09-2024,07:00,226,1.38,27.8,0.4,07-09-2024,07:00,26.4,86.0,1004.6,94.0,21.7,277,0
2024-09-07T08:00,07-09-2024,08:00,226,1.38,27.8,0.5,07-09-2024,08:00,26.4,86.0,1004.6,59.0,20.6,275,0
2024-09-07T09:00,07-09-2024,09:00,226,1.3,27.8,0.9,07-09-2024,09:00,26.3,90.0,1005.1,100.0,18.4,276,0
2024-09-07T10:00,07-09-2024,10:00,226,1.24,27.8,0.9,07-09-2024,10:00,26.2,89.0,1005.7,63.0,19.9,276,0
2024-09-07T11:00,07-09-2024,11:00,226,1.16,27.9,0.6,07-09-2024,11:00,26.4,86.0,1006.4,46.0,19.1,272,0
2024-09-07T12:00,07-09-2024,12:00,226,1.16,27.9,0.4,07-09-2024,12:00,27.2,80.0,1006.8,65.0,20.0,263,0
2024-09-07T13:00,07-09-2024,13:00,225,1.14,27.9,1.3,07-09-2024,13:00,27.3,80.0,1007.2,70.0,19.2,257,0
2024-09-07T14:00,07-09-2024,14:00,225,1.14,28.0,2.0,07-09-2024,14:00,27.7,78.0,1007.3,60.0,18.7,254,0
2024-09-07T15:00,07-09-2024,15:00,225,1.12,28.0,2.3,07-09-2024,15:00,27.8,79.0,1006.5,37.0,21.7,249,0
2024-09-07T16:00,07-09-2024,16:00,225,1.12,28.0,2.3,07-09-2024,16:00,27.7,81.0,1005.6,32.0,22.9,246,0
2024-09-07T17:00,07-09-2024,17:00,225,1.1,28.1,1.8,07-09-2024,17:00,27.6,82.0,1004.7,29.0,23.9,247,0
2024-09-07T18:00,07-09-2024,18:00,225,1.1,28.1,1.1,07-09-2024,18:00,27.7,81.0,1004.2,44.0,25.3,250,0
2024-09-07T19:00,07-09-2024,19:00,225,1.1,28.2,0.4,07-09-2024,19:00,27.8,81.0,1003.8,28.0,27.7,252,0
2024-09-07T20:00,07-09-2024,20:00,225,1.1,28.2,0.8,07-09-2024,20:00,27.8,81.0,1004.0,40.0,27.4,256,0
2024-09-07T21:00,07-09-2024,21:00,225,1.18,28.2,1.0,07-09-2024,21:00,27.5,83.0,1004.6,4.0,23.6,251,0
2024-09-07T22:00,07-09-2024,22:00,224,1.26,28.2,1.0,07-09-2024,22:00,27.4,84.0,1005.1,4.0,21.9,253,0
2024-09-07T23:00,07-09-2024,23:00,224,1.34,28.1,0.8,07-09-2024,23:00,27.5,83.0,1006.0,17.0,20.4,249,0
2024-09-08T00:00,08-09-2024,00:00,224,1.38,28.1,0.6,08-09-2024,00:00,27.4,83.0,1007.2,36.0,18.4,242,0
2024-09-08T01:00,08-09-2024,01:00,224,1.42,28.1,1.1,08-09-2024,01:00,27.3,84.0,1007.5,37.0,18.2,243,0
2024-09-08T02:00,08-09-2024,02:00,224,1.46,28.0,2.0,08-09-2024,02:00,27.1,85.0,1007.3,29.0,18.1,247,0
2024-09-08T03:00,08-09-2024,03:00,224,1.38,28.0,2.3,08-09-2024,03:00,26.8,86.0,1006.7,26.0,18.9,246,0
2024-09-08T04:00,08-09-2024,04:00,224,1.32,28.0,2.5,08-09-2024,04:00,26.7,87.0,1006.1,32.0,19.1,250,0
2024-09-08T05:00,08-09-2024,05:00,224,1.24,28.0,2.2,08-09-2024,05:00,26.7,86.0,1005.2,32.0,19.9,257,0
2024-09-08T06:00,08-09-2024,06:00,224,1.22,28.0,1.6,08-09-2024,06:00,26.4,87.0,1005.1,39.0,20.0,262,0
2024-09-08T07:00,08-09-2024,07:00,223,1.2,28.0,0.7,08-09-2024,07:00,26.5,86.0,1005.3,87.0,17.7,264,0
2024-09-08T08:00,08-09-2024,08:00,223,1.18,28.0,0.4,08-09-2024,08:00,26.7,84.0,1005.7,99.0,18.4,269,0
2024-09-08T09:00,08-09-2024,09:00,223,1.16,28.0,0.8,08-09-2024,09:00,26.4,87.0,1006.0,72.0,16.3,276,0
2024-09-08T10:00,08-09-2024,10:00,223,1.16,28.0,1.0,08-09-2024,10:00,26.4,88.0,1006.5,33.0,15.2,277,0
2024-09-08T11:00,08-09-2024,11:00,223,1.14,28.0,0.9,08-09-2024,11:00,26.9,84.0,1007.2,45.0,17.7,268,0
2024-09-08T12:00,08-09-2024,12:00,223,1.2,28.0,0.6,08-09-2024,12:00,27.3,81.0,1007.5,40.0,16.6,271,0
2024-09-08T13:00,08-09-2024,13:00,223,1.26,28.0,0.6,08-09-2024,13:00,27.3,81.0,1007.5,72.0,18.4,264,0
2024-09-08T14:00,08-09-2024,14:00,223,1.32,28.1,1.1,08-09-2024,14:00,26.7,86.0,1007.3,46.0,20.2,259,0
2024-09-08T15:00,08-09-2024,15:00,223,1.26,28.1,1.7,08-09-2024,15:00,27.3,82.0,1006.8,26.0,18.2,252,0
2024-09-08T16:00,08-09-2024,16:00,223,1.2,28.2,1.7,08-09-2024,16:00,27.7,81.0,1005.6,14.0,21.2,252,0
2024-09-08T17:00,08-09-2024,17:00,223,1.14,28.3,1.5,08-09-2024,17:00,27.6,83.0,1004.7,13.0,22.0,252,0
2024-09-08T18:00,08-09-2024,18:00,223,1.14,28.4,1.0,08-09-2024,18:00,27.9,82.0,1004.3,18.0,23.1,252,0
2024-09-08T19:00,08-09-2024,19:00,222,1.12,28.4,0.4,08-09-2024,19:00,27.6,83.0,1003.9,15.0,23.1,252,0
2024-09-08T20:00,08-09-2024,20:00,222,1.12,28.5,0.6,08-09-2024,20:00,27.4,84.0,1004.1,3.0,24.4,251,0
2024-09-08T21:00,08-09-2024,21:00,222,1.1,28.5,1.0,08-09-2024,21:00,27.4,85.0,1004.7,35.0,21.8,254,0
2024-09-08T22:00,08-09-2024,22:00,223,1.1,28.4,1.2,08-09-2024,22:00,27.3,86.0,1005.1,25.0,22.3,261,0
2024-09-08T23:00,08-09-2024,23:00,223,1.08,28.4,1.0,08-09-2024,23:00,27.2,86.0,1005.4,14.0,22.8,265,0
2024-09-09T00:00,09-09-2024,00:00,223,1.06,28.4,0.6,09-09-2024,00:00,27.1,85.0,1006.1,14.0,21.7,264,0
2024-09-09T01:00,09-09-2024,01:00,223,1.06,28.3,0.8,09-09-2024,01:00,27.1,85.0,1006.2,10.0,21.7,265,0
2024-09-09T02:00,09-09-2024,02:00,223,1.04,28.2,1.3,09-09-2024,02:00,27.1,84.0,1005.9,21.0,20.9,268,0
2024-09-09T03:00,09-09-2024,03:00,223,1.04,28.2,2.0,09-09-2024,03:00,26.9,86.0,1005.5,13.0,20.9,268,0
2024-09-09T04:00,09-09-2024,04:00,223,1.04,28.2,2.2,09-09-2024,04:00,26.6,87.0,1004.7,22.0,23.0,270,0
2024-09-09T05:00,09-09-2024,05:00,223,1.04,28.1,2.0,09-09-2024,05:00,26.4,88.0,1004.3,38.0,21.7,277,0
2024-09-09T06:00,09-09-2024,06:00,223,1.04,28.1,1.6,09-09-2024,06:00,26.3,88.0,1003.9,41.0,21.6,285,0
2024-09-09T07:00,09-09-2024,07:00,223,1.04,28.1,1.1,09-09-2024,07:00,26.1,89.0,1003.8,24.0,20.3,295,0
2024-09-09T08:00,09-09-2024,08:00,223,1.04,28.1,0.5,09-09-2024,08:00,26.0,90.0,1004.1,28.0,19.3,294,0
2024-09-09T09:00,09-09-2024,09:00,223,1.04,28.1,0.6,09-09-2024,09:00,26.2,88.0,1004.1,46.0,19.9,292,0
2024-09-09T10:00,09-09-2024,10:00,224,1.04,28.1,1.0,09-09-2024,10:00,26.2,88.0,1004.4,94.0,19.0,295,0
2024-09-09T11:00,09-09-2024,11:00,224,1.04,28.1,1.0,09-09-2024,11:00,26.6,86.0,1005.0,100.0,17.4,297,0
2024-09-09T12:00,09-09-2024,12:00,224,1.04,28.2,0.9,09-09-2024,12:00,27.3,82.0,1005.3,100.0,17.1,288,0
2024-09-09T13:00,09-09-2024,13:00,223,1.06,28.2,0.7,09-09-2024,13:00,27.8,79.0,1005.1,56.0,18.1,277,0
2024-09-09T14:00,09-09-2024,14:00,223,1.06,28.3,0.6,09-09-2024,14:00,28.1,77.0,1004.8,34.0,19.1,268,0
2024-09-09T15:00,09-09-2024,15:00,224,1.06,28.4,1.0,09-09-2024,15:00,28.3,77.0,1004.3,23.0,19.8,260,0
2024-09-09T16:00,09-09-2024,16:00,224,1.04,28.4,1.1,09-09-2024,16:00,28.2,79.0,1003.4,56.0,23.5,252,0
2024-09-09T17:00,09-09-2024,17:00,225,1.04,28.5,1.1,09-09-2024,17:00,28.1,81.0,1002.5,94.0,26.5,255,0
2024-09-09T18:00,09-09-2024,18:00,225,1.04,28.5,0.9,09-09-2024,18:00,28.0,81.0,1001.7,93.0,29.3,251,0
2024-09-09T19:00,09-09-2024,19:00,226,1.06,28.6,0.6,09-09-2024,19:00,27.6,83.0,1001.5,71.0,29.6,254,0
2024-09-09T20:00,09-09-2024,20:00,226,1.06,28.6,0.4,09-09-2024,20:00,27.6,84.0,1001.4,53.0,29.9,261,0
2024-09-09T21:00,09-09-2024,21:00,226,1.06,28.6,0.4,09-09-2024,21:00,27.5,84.0,1001.8,68.0,26.9,262,0
2024-09-09T22:00,09-09-2024,22:00,226,1.04,28.5,0.5,09-09-2024,22:00,27.4,86.0,1002.4,42.0,27.9,264,0
2024-09-09T23:00,09-09-2024,23:00,226,1.04,28.5,0.6,09-09-2024,23:00,27.4,85.0,1002.8,23.0,25.2,267,0
2024-09-10T00:00,10-09-2024,00:00,226,1.04,28.5,0.5,10-09-2024,00:00,27.3,86.0,1003.4,18.0,22.5,263,0
2024-09-10T01:00,10-09-2024,01:00,225,1.02,28.5,0.6,10-09-2024,01:00,27.3,85.0,1003.6,58.0,23.2,264,0
2024-09-10T02:00,10-09-2024,02:00,225,1.02,28.4,1.1,10-09-2024,02:00,27.2,85.0,1003.2,25.0,22.7,267,0
2024-09-10T03:00,10-09-2024,03:00,225,1.02,28.4,1.7,10-09-2024,03:00,26.9,86.0,1002.9,40.0,23.0,269,0
2024-09-10T04:00,10-09-2024,04:00,224,1.0,28.4,2.0,10-09-2024,04:00,26.7,88.0,1002.5,99.0,24.9,272,0
2024-09-10T05:00,10-09-2024,05:00,224,1.0,28.4,2.2,10-09-2024,05:00,26.6,87.0,1001.9,67.0,24.5,273,0
2024-09-10T06:00,10-09-2024,06:00,224,1.0,28.3,1.8,10-09-2024,06:00,26.6,87.0,1001.6,20.0,24.6,275,0
2024-09-10T07:00,10-09-2024,07:00,224,1.02,28.3,1.5,10-09-2024,07:00,26.5,87.0,1001.7,27.0,24.4,279,0
2024-09-10T08:00,10-09-2024,08:00,224,1.02,28.3,1.0,10-09-2024,08:00,26.7,85.0,1002.3,18.0,21.2,280,0
2024-09-10T09:00,10-09-2024,09:00,224,1.02,28.3,0.6,10-09-2024,09:00,26.4,87.0,1002.7,23.0,20.5,292,0
2024-09-10T10:00,10-09-2024,10:00,225,1.02,28.4,0.5,10-09-2024,10:00,26.5,87.0,1003.5,45.0,20.0,296,0
2024-09-10T11:00,10-09-2024,11:00,225,1.02,28.4,0.8,10-09-2024,11:00,26.7,86.0,1003.9,37.0,19.0,289,0
2024-09-10T12:00,10-09-2024,12:00,225,1.02,28.4,0.8,10-09-2024,12:00,27.2,82.0,1004.3,15.0,18.4,271,0
2024-09-10T13:00,10-09-2024,13:00,224,1.0,28.4,0.7,10-09-2024,13:00,27.3,81.0,1004.2,23.0,20.3,263,0
2024-09-10T14:00,10-09-2024,14:00,224,1.0,28.5,0.6,10-09-2024,14:00,27.7,80.0,1003.7,23.0,20.9,259,0
2024-09-10T15:00,10-09-2024,15:00,224,1.02,28.5,0.8,10-09-2024,15:00,27.7,81.0,1003.2,48.0,22.7,247,0
2024-09-10T16:00,10-09-2024,16:00,225,1.02,28.5,1.0,10-09-2024,16:00,27.8,82.0,1002.6,77.0,24.8,242,0
2024-09-10T17:00,10-09-2024,17:00,225,1.04,28.6,1.1,10-09-2024,17:00,27.7,82.0,1001.7,30.0,27.2,259,0
2024-09-10T18:00,10-09-2024,18:00,226,1.04,28.6,1.1,10-09-2024,18:00,28.0,80.0,1001.0,24.0,29.4,258,0
2024-09-10T19:00,10-09-2024,19:00,226,1.04,28.7,1.0,10-09-2024,19:00,27.9,81.0,1001.1,74.0,30.3,257,0
2024-09-10T20:00,10-09-2024,20:00,227,1.04,28.7,0.8,10-09-2024,20:00,27.6,82.0,1001.3,47.0,30.3,254,0
2024-09-10T21:00,10-09-2024,21:00,227,1.04,28.7,0.6,10-09-2024,21:00,27.8,83.0,1001.5,31.0,26.0,267,0
2024-09-10T22:00,10-09-2024,22:00,226,1.04,28.6,0.6,10-09-2024,22:00,27.6,83.0,1002.1,55.0,25.0,264,0
2024-09-10T23:00,10-09-2024,23:00,226,1.04,28.6,0.6,10-09-2024,23:00,27.5,84.0,1002.5,36.0,26.1,264,0
2024-09-11T00:00,11-09-2024,00:00,226,1.02,28.6,0.6,11-09-2024,00:00,27.4,84.0,1003.3,60.0,26.3,268,0
2024-09-11T01:00,11-09-2024,01:00,225,1.0,28.5,0.8,11-09-2024,01:00,27.3,84.0,1003.6,100.0,24.5,272,0
2024-09-11T02:00,11-09-2024,02:00,225,0.98,28.5,0.9,11-09-2024,02:00,27.3,84.0,1003.3,98.0,23.4,266,0
2024-09-11T03:00,11-09-2024,03:00,225,0.98,28.5,1.2,11-09-2024,03:00,27.1,85.0,1003.0,97.0,22.6,262,0
2024-09-11T04:00,11-09-2024,04:00,224,0.98,28.4,1.7,11-09-2024,04:00,26.8,87.0,1002.6,100.0,22.3,260,0
2024-09-11T05:00,11-09-2024,05:00,224,0.98,28.4,1.8,11-09-2024,05:00,26.6,86.0,1002.3,90.0,21.0,263,0
2024-09-11T06:00,11-09-2024,06:00,224,0.96,28.4,1.8,11-09-2024,06:00,26.7,86.0,1002.1,95.0,21.0,265,0
2024-09-11T07:00,11-09-2024,07:00,223,0.96,28.3,1.5,11-09-2024,07:00,26.6,86.0,1002.3,95.0,20.2,271,0
2024-09-11T08:00,11-09-2024,08:00,223,0.94,28.3,1.3,11-09-2024,08:00,26.5,87.0,1002.7,81.0,19.4,259,0
2024-09-11T09:00,11-09-2024,09:00,223,1.06,28.3,1.0,11-09-2024,09:00,26.9,83.0,1003.2,70.0,19.5,265,0
2024-09-11T10:00,11-09-2024,10:00,223,1.2,28.3,0.8,11-09-2024,10:00,27.2,83.0,1003.5,14.0,20.5,270,0
2024-09-11T11:00,11-09-2024,11:00,223,1.32,28.4,0.5,11-09-2024,11:00,27.4,82.0,1004.1,28.0,20.5,273,0
2024-09-11T12:00,11-09-2024,12:00,223,1.24,28.4,0.6,11-09-2024,12:00,27.7,79.0,1004.3,81.0,22.0,259,0
2024-09-11T13:00,11-09-2024,13:00,224,1.14,28.4,0.6,11-09-2024,13:00,27.5,81.0,1004.4,67.0,25.8,257,0
2024-09-11T14:00,11-09-2024,14:00,224,1.06,28.4,0.6,11-09-2024,14:00,27.5,81.0,1004.3,64.0,24.4,256,0
2024-09-11T15:00,11-09-2024,15:00,224,1.04,28.5,0.5,11-09-2024,15:00,27.8,81.0,1003.7,56.0,25.5,257,0
2024-09-11T16:00,11-09-2024,16:00,225,1.04,28.5,0.9,11-09-2024,16:00,27.8,82.0,1002.9,100.0,26.9,254,0
2024-09-11T17:00,11-09-2024,17:00,225,1.02,28.5,1.0,11-09-2024,17:00,28.1,80.0,1002.4,100.0,28.9,251,0
2024-09-11T18:00,11-09-2024,18:00,225,1.02,28.5,1.1,11-09-2024,18:00,27.8,81.0,1002.2,100.0,27.8,251,0
2024-09-11T19:00,11-09-2024,19:00,226,1.02,28.5,1.0,11-09-2024,19:00,27.8,81.0,1002.5,100.0,28.5,249,0
2024-09-11T20:00,11-09-2024,20:00,226,1.02,28.5,1.0,11-09-2024,20:00,27.8,81.0,1002.4,100.0,28.9,256,0
2024-09-11T21:00,11-09-2024,21:00,226,1.02,28.5,1.0,11-09-2024,21:00,27.7,83.0,1003.2,100.0,25.5,262,0
2024-09-11T22:00,11-09-2024,22:00,226,1.04,28.5,0.9,11-09-2024,22:00,27.6,82.0,1003.8,100.0,25.4,263,0
2024-09-11T23:00,11-09-2024,23:00,226,1.04,28.5,0.6,11-09-2024,23:00,27.7,82.0,1004.4,100.0,24.5,266,0
2024-09-12T00:00,12-09-2024,00:00,226,1.02,28.4,0.6,12-09-2024,00:00,27.6,82.0,1005.1,100.0,24.1,269,0
2024-09-12T01:00,12-09-2024,01:00,225,1.0,28.4,0.6,12-09-2024,01:00,27.4,83.0,1005.0,26.0,24.5,270,0
2024-09-12T02:00,12-09-2024,02:00,225,0.98,28.3,0.6,12-09-2024,02:00,27.5,82.0,1004.7,26.0,24.5,270,0
2024-09-12T03:00,12-09-2024,03:00,225,1.0,28.2,0.8,12-09-2024,03:00,27.4,82.0,1004.5,60.0,23.7,260,0
2024-09-12T04:00,12-09-2024,04:00,225,1.02,28.2,1.0,12-09-2024,04:00,27.4,81.0,1004.3,99.0,25.6,256,0
2024-09-12T05:00,12-09-2024,05:00,225,1.04,28.2,1.3,12-09-2024,05:00,27.4,81.0,1003.8,100.0,25.1,257,0
2024-09-12T06:00,12-09-2024,06:00,225,1.06,28.2,1.7,12-09-2024,06:00,27.2,82.0,1003.4,100.0,25.2,253,0
2024-09-12T07:00,12-09-2024,07:00,224,1.06,28.1,1.6,12-09-2024,07:00,27.0,83.0,1003.5,93.0,26.8,250,0
2024-09-12T08:00,12-09-2024,08:00,224,1.08,28.1,1.6,12-09-2024,08:00,26.1,89.0,1004.1,93.0,25.0,255,0
2024-09-12T09:00,12-09-2024,09:00,224,1.1,28.1,1.6,12-09-2024,09:00,26.5,87.0,1004.4,100.0,23.9,264,0
2024-09-12T10:00,12-09-2024,10:00,223,1.12,28.1,1.5,12-09-2024,10:00,26.7,86.0,1004.9,100.0,23.4,271,0
2024-09-12T11:00,12-09-2024,11:00,223,1.14,28.1,1.1,12-09-2024,11:00,27.0,84.0,1005.6,100.0,24.9,273,0
2024-09-12T12:00,12-09-2024,12:00,223,1.16,28.1,0.8,12-09-2024,12:00,27.5,81.0,1006.0,100.0,26.6,261,0
2024-09-12T13:00,12-09-2024,13:00,222,1.16,28.1,0.6,12-09-2024,13:00,27.2,82.0,1006.3,100.0,28.7,258,0
2024-09-12T14:00,12-09-2024,14:00,222,1.18,28.1,0.6,12-09-2024,14:00,27.4,81.0,1006.0,100.0,30.5,258,0
2024-09-12T15:00,12-09-2024,15:00,223,1.2,28.1,0.6,12-09-2024,15:00,27.6,80.0,1005.5,100.0,30.9,253,0
2024-09-12T16:00,12-09-2024,16:00,223,1.22,28.2,0.6,12-09-2024,16:00,28.1,77.0,1004.9,100.0,31.1,252,0
2024-09-12T17:00,12-09-2024,17:00,224,1.24,28.2,0.8,12-09-2024,17:00,28.3,76.0,1004.5,100.0,32.2,252,0
2024-09-12T18:00,12-09-2024,18:00,224,1.22,28.2,0.9,12-09-2024,18:00,28.1,77.0,1004.1,100.0,32.7,253,0
2024-09-12T19:00,12-09-2024,19:00,225,1.22,28.3,1.0,12-09-2024,19:00,27.9,79.0,1004.0,100.0,32.2,254,0
2024-09-12T20:00,12-09-2024,20:00,225,1.2,28.3,1.1,12-09-2024,20:00,27.7,81.0,1004.3,100.0,32.1,252,0
2024-09-12T21:00,12-09-2024,21:00,225,1.18,28.3,1.1,12-09-2024,21:00,27.2,83.0,1004.7,100.0,28.1,257,0
2024-09-12T22:00,12-09-2024,22:00,226,1.14,28.2,1.1,12-09-2024,22:00,26.5,86.0,1005.4,100.0,27.4,253,0
2024-09-12T23:00,12-09-2024,23:00,226,1.12,28.2,1.0,12-09-2024,23:00,26.4,87.0,1005.9,100.0,23.9,254,0
2024-09-13T00:00,13-09-2024,00:00,226,1.1,28.2,0.8,13-09-2024,00:00,26.5,86.0,1006.4,100.0,25.2,251,0
2024-09-13T01:00,13-09-2024,01:00,225,1.1,28.1,0.6,13-09-2024,01:00,26.5,86.0,1006.9,100.0,22.8,252,0
2024-09-13T02:00,13-09-2024,02:00,225,1.08,28.1,0.6,13-09-2024,02:00,26.3,87.0,1006.5,99.0,21.6,252,0
2024-09-13T03:00,13-09-2024,03:00,225,1.08,28.0,0.6,13-09-2024,03:00,26.5,85.0,1005.9,94.0,19.6,256,0
2024-09-13T04:00,13-09-2024,04:00,226,1.06,28.0,0.4,13-09-2024,04:00,27.3,81.0,1004.8,100.0,24.3,246,0
2024-09-13T05:00,13-09-2024,05:00,226,1.06,28.0,0.6,13-09-2024,05:00,27.3,79.0,1004.0,100.0,28.0,244,0
2024-09-13T06:00,13-09-2024,06:00,227,1.08,28.0,1.1,13-09-2024,06:00,27.2,80.0,1004.0,100.0,27.0,243,0
2024-09-13T07:00,13-09-2024,07:00,227,1.1,28.0,1.5,13-09-2024,07:00,27.0,81.0,1004.1,100.0,26.7,243,0
2024-09-13T08:00,13-09-2024,08:00,228,1.12,28.0,1.6,13-09-2024,08:00,26.3,86.0,1004.7,100.0,26.3,245,0
2024-09-13T09:00,13-09-2024,09:00,228,1.14,28.0,1.8,13-09-2024,09:00,26.2,86.0,1005.0,100.0,30.2,253,0
